 Year,Rainfall,Humidity,Min Temperature,Max Temperature,Moisture level,Location,Min Ph,Max Ph,NP,Moderate temperature,Moderate,Moderate rainfall,Crop,Investment,Total Obtained,Profit,Yield In Quintal,Cost per quintal,Area,Per Acre,CProfit,Production,Seed cost per KG,Seeds Per hectare,Seeds Cost,Fetilizers per kg,Fetilizers per hectare,Fertilizers cost,Harvest per Acre,Others,rain
2004,1001,0.5,21,35,55,Tumkur,7,8,100:420,22.4,0.5,80-90 cms,Groundnut,,,,,,Madhugiri,33693,29678,1009,16.42,1598,26239.16,65,46,2990,39003,12398,1001
2004,1014,0.5,21,35,55,Tumkur,5,7,100:421,22.4,0.5,80-90 cms,Groundnut,,,,,,Pavagada,31777,31332,982,18.24,1241,22635.84,70,54,3780,36692,11046,1014
2004,906,0.5,21,35,55,Tumkur,7,6,100:422,22.4,0.5,80-90 cms,Groundnut,,,,,,Sira,32877,27627,783,18.48,1289,23820.72,56,54,3024,47074,13044,906
2004,1165,0.5,21,35,55,Tumkur,5,7,100:423,22.4,0.5,80-90 cms,Groundnut,,,,,,Tiptur,29126,30506,771,16.68,1458,24319.44,60,55,3300,33727,10287,1165
2004,1077,0.5,21,35,55,Shivmogga,7,8,100:424,22.4,0.5,80-90 cms,Groundnut,2898,3683841,251996,7627,1449,Abbalagere,31288,29022,968,15.68,1520,23833.6,55,55,3025,36863,11615,1077
2004,986,0.5,21,35,55,Shivmogga,5,6,100:425,22.4,0.5,80-90 cms,Groundnut,,,,,,Adagadi,32002,30461,872,18.19,1438,26157.22,63,52,3276,37075,13653,986
2004,970,0.5,21,35,55,Shivmogga,7,8,100:426,22.4,0.5,80-90 cms,Groundnut,,,,,,Adina Kottige,33471,28623,991,18.16,1313,23844.08,72,45,3240,37628,13640,970
2004,994,0.5,21,35,55,Shivmogga,5,8,100:427,22.4,0.5,80-90 cms,Groundnut,,,,,,Agasavalli,33799,29755,1004,17.61,1574,27718.14,68,48,3264,33751,11000,994
2004,1002,0.5,21,35,55,Shivmogga,6,7,100:428,22.4,0.5,80-90 cms,Groundnut,,,,,,Alada Halli,33576,30735,948,16.42,1301,21362.42,60,45,2700,35784,11804,1002
2004,1084,0.5,21,35,55,Shivmogga,5,8,100:429,22.4,0.5,80-90 cms,Groundnut,,,,,,Aladevara Hosuru,29013,28535,775,18.24,1326,24186.24,67,45,3015,34954,10406,1084
2004,975,0.5,21,35,55,Shivmogga,6,7,100:430,22.4,0.5,80-90 cms,Groundnut,,,,,,Alkuni,29564,30340,1058,18.48,1385,25594.8,61,55,3355,37780,12361,975
2004,1036,0.5,21,35,55,Shivmogga,6,6,100:431,22.4,0.5,80-90 cms,Groundnut,,,,,,Ambli Katte,29283,31182,1011,16.68,1377,22968.36,66,51,3366,45090,11117,1036
2004,938,0.5,21,35,55,Chitradurga,5,7,100:432,22.4,0.5,80-90 cms,Groundnut,3306,3960588,244965,7188,1653,Adavigollarahalli,32926,29320,771,15.68,1295,20305.6,70,45,3150,37931,13619,938
2004,936,0.5,21,35,55,Chitradurga,5,6,100:433,22.4,0.5,80-90 cms,Groundnut,,,,,,Ajjappanahalli,31324,27958,840,18.19,1249,22719.31,56,55,3080,47121,13682,936
2004,933,0.5,21,35,55,Chitradurga,7,7,100:434,22.4,0.5,80-90 cms,Groundnut,,,,,,Alagavadi,28560,27728,960,18.16,1283,23299.28,68,51,3468,38386,12709,933
2004,1069,0.5,21,35,55,Chitradurga,5,8,100:435,22.4,0.5,80-90 cms,Groundnut,,,,,,Alaghatta,30386,31156,849,17.61,1506,26520.66,65,45,2925,44175,13321,1069
2004,1045,0.5,21,35,55,Chitradurga,5,7,100:436,22.4,0.5,80-90 cms,Groundnut,,,,,,Annehal,30549,29168,854,16.42,1240,20360.8,74,55,4070,39603,11680,1045
2004,1106,0.5,21,35,55,Chitradurga,7,6,100:437,22.4,0.5,80-90 cms,Groundnut,,,,,,Arasuru,29302,27670,1074,18.24,1588,28965.12,62,47,2914,36426,13248,1106
2004,1008,0.5,21,35,55,Chitradurga,7,8,100:438,22.4,0.5,80-90 cms,Groundnut,,,,,,Attikatte,31741,30062,844,18.48,1327,24522.96,69,48,3312,46258,11186,1008
2004,961,0.5,21,35,55,Chitradurga,7,6,100:439,22.4,0.5,80-90 cms,Groundnut,,,,,,Avalenahalli,30177,29812,996,16.68,1409,23502.12,68,47,3196,39629,13605,961
2004,982,0.5,21,35,55,Davangere,6,7,100:440,22.4,0.5,80-90 cms,Groundnut,2542,3236389.667,246234,7639,1271,Bullapura,29580,27587,1051,15.68,1213,19019.84,56,48,2688,45013,10468,982
2004,1000,0.5,21,35,55,Davangere,5,6,100:441,22.4,0.5,80-90 cms,Groundnut,,,,,,Chattobanahalli,28571,31082,868,18.19,1597,29049.43,74,49,3626,40535,12912,1000
2004,1097,0.5,21,35,55,Davangere,7,7,100:442,22.4,0.5,80-90 cms,Groundnut,,,,,,Doddarangavvanahalli,28811,28955,1094,18.16,1383,25115.28,61,47,2867,42356,10522,1097
2004,994,0.5,21,35,55,Davangere,6,7,100:443,22.4,0.5,80-90 cms,Groundnut,,,,,,Gollarahatti,33155,29005,854,17.61,1234,21730.74,56,54,3024,43832,13285,994
2004,1180,0.5,21,35,55,Davangere,7,6,100:444,22.4,0.5,80-90 cms,Groundnut,,,,,,Gonivada,29230,28698,994,16.42,1532,25155.44,67,45,3015,38626,12603,1180
2004,911,0.5,21,35,55,Davangere,5,8,100:445,22.4,0.5,80-90 cms,Groundnut,,,,,,Hadadi,31377,30854,959,18.24,1419,25882.56,66,47,3102,42796,12108,911
2004,1179,0.5,21,35,55,Davangere,6,7,100:446,22.4,0.5,80-90 cms,Groundnut,,,,,,Hemmanabethur,32185,28844,994,18.48,1221,22564.08,75,45,3375,37288,12004,1179
2004,983,0.5,21,35,55,Davangere,7,7,100:447,22.4,0.5,80-90 cms,Groundnut,,,,,,Honnamaradi,33325,28615,825,16.68,1427,23802.36,72,54,3888,45804,10479,983
2004,923,0.5,21,35,55,Mysore,5,8,100:448,22.4,0.5,80-90 cms,Groundnut,3040,3838506.667,246318,7576,1520,Hemmanahalli,29663,28142,983,15.68,1425,22344,66,45,2970,37212,13932,923
2004,1056,0.5,21,35,55,Mysore,6,7,100:449,22.4,0.5,80-90 cms,Groundnut,,,,,,Kadanahalli,30544,28393,1064,18.19,1321,24028.99,56,55,3080,34440,10542,1056
2004,955,0.5,21,35,55,Mysore,7,6,100:450,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalalavadi,32379,30861,804,18.16,1465,26604.4,59,50,2950,34812,11059,955
2004,1172,0.5,21,35,55,Mysore,5,8,100:451,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalasthavadi,29875,30399,904,17.61,1252,22047.72,61,54,3294,46413,10590,1172
2004,982,0.5,21,35,55,Mysore,7,8,100:452,22.4,0.5,80-90 cms,Groundnut,,,,,,Kallurunaganahalli,28641,28024,835,16.42,1305,21428.1,66,48,3168,33340,13584,982
2004,981,0.5,21,35,55,Mysore,6,6,100:453,22.4,0.5,80-90 cms,Groundnut,,,,,,Kamaravalli,33487,28416,1073,18.24,1435,26174.4,63,54,3402,46855,11124,981
2004,997,0.5,21,35,55,Mysore,7,8,100:454,22.4,0.5,80-90 cms,Groundnut,,,,,,Karakanahalli,29064,30844,930,18.48,1570,29013.6,61,49,2989,46952,11407,997
2004,955,0.5,21,35,55,Mysore,7,7,100:455,22.4,0.5,80-90 cms,Groundnut,,,,,,Keelanapura,32665,29713,983,16.68,1555,25937.4,68,55,3740,45247,10527,955
2004,1013,0.5,21,35,55,Belgaum,5,7,100:456,22.4,0.5,80-90 cms,Groundnut,2584,3264022.667,250562,7579,1292,Athani,32774,30842,1044,15.68,1224,19192.32,74,46,3404,37631,12108,1013
2004,1112,0.5,21,35,55,Belgaum,7,6,100:457,22.4,0.5,80-90 cms,Groundnut,,,,,, Bailhongal,30191,29318,794,18.19,1377,25047.63,59,47,2773,40228,12623,1112
2004,1135,0.5,21,35,55,Belgaum,6,8,100:458,22.4,0.5,80-90 cms,Groundnut,,,,,, Belgaum,33518,29132,1009,18.16,1472,26731.52,73,47,3431,47568,12730,1135
2004,921,0.5,21,35,55,Belgaum,6,6,100:459,22.4,0.5,80-90 cms,Groundnut,,,,,, Chikkodi,29544,31354,1056,17.61,1585,27911.85,61,49,2989,47072,11596,921
2004,1161,0.5,21,35,55,Belgaum,7,8,100:460,22.4,0.5,80-90 cms,Groundnut,,,,,, Gokak,29228,28794,852,16.42,1392,22856.64,69,55,3795,36699,11584,1161
2004,1188,0.5,21,35,55,Belgaum,6,7,100:461,22.4,0.5,80-90 cms,Groundnut,,,,,, Hukkeri,31719,31367,906,18.24,1499,27341.76,72,49,3528,44339,10520,1188
2004,1134,0.5,21,35,55,Belgaum,7,7,100:462,22.4,0.5,80-90 cms,Groundnut,,,,,, Khanapur,31997,28873,1030,18.48,1330,24578.4,63,50,3150,46755,11907,1134
2004,936,0.5,21,35,55,Belgaum,7,8,100:463,22.4,0.5,80-90 cms,Groundnut,,,,,, Ramdurg,31591,28224,888,16.68,1339,22334.52,59,54,3186,38081,10442,936
2004,1131,0.5,21,35,55,Chamrajnagar,7,7,100:464,22.4,0.5,80-90 cms,Groundnut,2988,3898344,248946,7828,1494,Amachavadi,29149,30990,1042,15.68,1543,24194.24,55,46,2530,37230,10846,1131
2004,985,0.5,21,35,55,Chamrajnagar,7,8,100:465,22.4,0.5,80-90 cms,Groundnut,,,,,,Ammanapura,30076,28173,910,18.19,1403,25520.57,56,45,2520,47366,11715,985
2004,1037,0.5,21,35,55,Chamrajnagar,7,6,100:466,22.4,0.5,80-90 cms,Groundnut,,,,,,Ankanasettypura,29990,31354,1021,18.16,1453,26386.48,68,47,3196,36776,10773,1037
2004,1028,0.5,21,35,55,Chamrajnagar,7,7,100:467,22.4,0.5,80-90 cms,Groundnut,,,,,,Bevinathalapura,31575,30706,1017,17.61,1304,22963.44,71,46,3266,43575,10730,1028
2004,1075,0.5,21,35,55,Chamrajnagar,7,6,100:468,22.4,0.5,80-90 cms,Groundnut,,,,,,Bhogapura,33515,28120,971,16.42,1546,25385.32,74,51,3774,34253,10200,1075
2004,1162,0.5,21,35,55,Chamrajnagar,7,8,100:469,22.4,0.5,80-90 cms,Groundnut,,,,,,Bokkepura,30050,30070,885,18.24,1586,28928.64,74,48,3552,36067,11941,1162
2004,998,0.5,21,35,55,Chamrajnagar,6,8,100:470,22.4,0.5,80-90 cms,Groundnut,,,,,,Kadahalli,31440,30467,1072,18.48,1574,29087.52,63,45,2835,44384,10761,998
2004,992,0.5,21,35,55,Chamrajnagar,5,7,100:471,22.4,0.5,80-90 cms,Groundnut,,,,,,Kagalavadi,33151,30277,910,16.68,1596,26621.28,71,55,3905,35390,13265,992
2004,1139,0.5,21,35,55,Udupi,7,7,100:472,22.4,0.5,80-90 cms,Groundnut,2512,3178517.333,244550,7592,1256,Shiroor,30747,30473,899,15.68,1434,22485.12,67,55,3685,34220,13402,1139
2004,903,0.5,21,35,55,Udupi,7,6,100:473,22.4,0.5,80-90 cms,Groundnut,,,,,,Kudi,29312,30224,1064,18.19,1243,22610.17,73,51,3723,36921,10731,903
2004,1180,0.5,21,35,55,Udupi,6,8,100:474,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalthur,32454,31073,987,18.16,1239,22500.24,67,54,3618,47807,13059,1180
2004,930,0.5,21,35,55,Udupi,7,6,100:475,22.4,0.5,80-90 cms,Groundnut,,,,,,Shiroor,32164,30626,898,17.61,1538,27084.18,59,51,3009,38130,11195,930
2004,1039,0.5,21,35,55,Udupi,6,7,100:476,22.4,0.5,80-90 cms,Groundnut,,,,,,Heroor,30290,28861,961,16.42,1392,22856.64,70,50,3500,45328,13155,1039
2004,1125,0.5,21,35,55,Udupi,5,8,100:477,22.4,0.5,80-90 cms,Groundnut,,,,,,Kanajar,31575,27754,1006,18.24,1459,26612.16,58,51,2958,38891,12663,1125
2004,952,0.5,21,35,55,Udupi,5,7,100:478,22.4,0.5,80-90 cms,Groundnut,,,,,,Heroor,29160,27639,778,18.48,1514,27978.72,75,46,3450,45151,12725,952
2004,980,0.5,21,35,55,Udupi,5,6,100:479,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalthur,28848,29301,999,16.68,1353,22568.04,69,53,3657,36638,11538,980
2005,1175,0.5,21,35,55,Kolar,6,6,100:480,22.4,0.5,80-90 cms,Groundnut,2594,3224342,251495,7458,1297,Abbani,33700,30295,807,15.68,1405,22030.4,57,52,2964,37660,12256,1175
2005,1174,0.5,21,35,55,Kolar,6,6,100:481,22.4,0.5,80-90 cms,Groundnut,,,,,,Achatnahalli,30103,30329,967,18.19,1510,27466.9,58,49,2842,34108,10580,1174
2005,1134,0.5,21,35,55,Kolar,5,7,100:482,22.4,0.5,80-90 cms,Groundnut,,,,,,Adikethota,28829,27701,1066,18.16,1204,21864.64,55,54,2970,41020,13114,1134
2005,1040,0.5,21,35,55,Kolar,7,8,100:483,22.4,0.5,80-90 cms,Groundnut,,,,,,Agnihalli,30297,30317,1032,17.61,1435,25270.35,60,48,2880,41261,13314,1040
2005,1085,0.5,21,35,55,Kolar,6,8,100:484,22.4,0.5,80-90 cms,Groundnut,,,,,,Agrahara Somarasanahalli,29555,29377,777,16.42,1353,22216.26,60,54,3240,44761,12640,1085
2005,963,0.5,21,35,55,Kolar,6,7,100:485,22.4,0.5,80-90 cms,Groundnut,,,,,,Ajjapalli,32444,29927,816,18.24,1259,22964.16,61,46,2806,41219,10259,963
2005,1194,0.5,21,35,55,Kolar,5,6,100:486,22.4,0.5,80-90 cms,Groundnut,,,,,,Alahalli,32841,30977,1054,18.48,1348,24911.04,73,47,3431,34968,11726,1194
2005,1068,0.5,21,35,55,Kolar,7,7,100:487,22.4,0.5,80-90 cms,Groundnut,,,,,,Allidinne,33726,27987,939,16.68,1331,22201.08,57,55,3135,38299,13778,1068
2005,986,0.5,21,35,55,Tumkur,5,6,100:488,22.4,0.5,80-90 cms,Groundnut,3194,3972271.333,249297,7462,1597,Chiknayakanhalli,30892,31099,1014,15.68,1513,23723.84,66,52,3432,35802,13267,986
2005,963,0.5,21,35,55,Tumkur,6,8,100:489,22.4,0.5,80-90 cms,Groundnut,,,,,,Gubbi,30671,31081,930,18.19,1519,27630.61,60,55,3300,35555,10227,963
2005,1079,0.5,21,35,55,Tumkur,6,6,100:490,22.4,0.5,80-90 cms,Groundnut,,,,,,Koratagere,31992,28511,1094,18.16,1234,22409.44,64,48,3072,44029,13302,1079
2005,1108,0.5,21,35,55,Tumkur,5,6,100:491,22.4,0.5,80-90 cms,Groundnut,,,,,,Kunigal,29202,30928,915,17.61,1233,21713.13,74,47,3478,35789,13370,1108
2005,1094,0.5,21,35,55,Tumkur,6,7,100:492,22.4,0.5,80-90 cms,Groundnut,,,,,,Madhugiri,32568,29712,901,16.42,1409,23135.78,65,47,3055,38393,11646,1094
2005,1185,0.5,21,35,55,Tumkur,7,8,100:493,22.4,0.5,80-90 cms,Groundnut,,,,,,Pavagada,29227,29365,851,18.24,1390,25353.6,64,46,2944,36125,10371,1185
2005,1148,0.5,21,35,55,Tumkur,7,8,100:494,22.4,0.5,80-90 cms,Groundnut,,,,,,Sira,32137,28610,894,18.48,1345,24855.6,68,54,3672,46373,10701,1148
2005,1006,0.5,21,35,55,Tumkur,5,8,100:495,22.4,0.5,80-90 cms,Groundnut,,,,,,Tiptur,32608,29411,863,16.68,1565,26104.2,58,48,2784,35629,12441,1006
2005,1112,0.5,21,35,55,Shivmogga,6,7,100:496,22.4,0.5,80-90 cms,Groundnut,2906,3675605.667,246393,7589,1453,Abbalagere,30417,29991,913,15.68,1343,21058.24,68,51,3468,34791,10214,1112
2005,1101,0.5,21,35,55,Shivmogga,6,7,100:497,22.4,0.5,80-90 cms,Groundnut,,,,,,Adagadi,31695,31407,1024,18.19,1566,28485.54,60,50,3000,41425,10235,1101
2005,1098,0.5,21,35,55,Shivmogga,5,6,100:498,22.4,0.5,80-90 cms,Groundnut,,,,,,Adina Kottige,33869,27952,959,18.16,1532,27821.12,70,50,3500,45156,12643,1098
2005,1137,0.5,21,35,55,Shivmogga,5,8,100:499,22.4,0.5,80-90 cms,Groundnut,,,,,,Agasavalli,29983,30401,818,17.61,1313,23121.93,72,46,3312,37459,10990,1137
2005,1136,0.5,21,35,55,Shivmogga,7,8,100:500,22.4,0.5,80-90 cms,Groundnut,,,,,,Alada Halli,28966,29968,969,16.42,1331,21855.02,64,45,2880,42089,12150,1136
2005,1003,0.5,21,35,55,Shivmogga,6,8,100:501,22.4,0.5,80-90 cms,Groundnut,,,,,,Aladevara Hosuru,31494,31359,1036,18.24,1597,29129.28,71,46,3266,45103,10442,1003
2005,968,0.5,21,35,55,Shivmogga,7,8,100:502,22.4,0.5,80-90 cms,Groundnut,,,,,,Alkuni,29455,28946,937,18.48,1281,23672.88,75,49,3675,37005,11701,968
2005,1188,0.5,21,35,55,Shivmogga,5,6,100:503,22.4,0.5,80-90 cms,Groundnut,,,,,,Ambli Katte,30514,30572,933,16.68,1426,23785.68,63,45,2835,45324,11123,1188
2005,1181,0.5,21,35,55,Chitradurga,5,7,100:504,22.4,0.5,80-90 cms,Groundnut,2626,2985762,243359,6822,1313,Adavigollarahalli,29419,28777,750,15.68,1354,21230.72,72,54,3888,42757,13288,1181
2005,1157,0.5,21,35,55,Chitradurga,7,8,100:505,22.4,0.5,80-90 cms,Groundnut,,,,,,Ajjappanahalli,30253,28430,757,18.19,1483,26975.77,74,49,3626,45346,11007,1157
2005,1127,0.5,21,35,55,Chitradurga,5,6,100:506,22.4,0.5,80-90 cms,Groundnut,,,,,,Alagavadi,29640,30764,777,18.16,1478,26840.48,62,54,3348,46931,13491,1127
2005,918,0.5,21,35,55,Chitradurga,7,6,100:507,22.4,0.5,80-90 cms,Groundnut,,,,,,Alaghatta,32351,31293,900,17.61,1596,28105.56,74,54,3996,41941,10685,918
2005,989,0.5,21,35,55,Chitradurga,5,6,100:508,22.4,0.5,80-90 cms,Groundnut,,,,,,Annehal,29152,29372,762,16.42,1415,23234.3,73,48,3504,34999,13332,989
2005,1008,0.5,21,35,55,Chitradurga,6,7,100:509,22.4,0.5,80-90 cms,Groundnut,,,,,,Arasuru,30519,29098,909,18.24,1598,29147.52,62,51,3162,38794,11385,1008
2005,1126,0.5,21,35,55,Chitradurga,7,6,100:510,22.4,0.5,80-90 cms,Groundnut,,,,,,Attikatte,29087,30506,917,18.48,1303,24079.44,68,50,3400,41219,12707,1126
2005,914,0.5,21,35,55,Chitradurga,6,8,100:511,22.4,0.5,80-90 cms,Groundnut,,,,,,Avalenahalli,32938,29475,1050,16.68,1544,25753.92,61,50,3050,39960,11716,914
2005,1086,0.5,21,35,55,Davangere,5,6,100:512,22.4,0.5,80-90 cms,Groundnut,3394,4234580.667,258447,7486,1697,Bullapura,33347,27883,1041,15.68,1222,19160.96,56,51,2856,44170,13818,1086
2005,988,0.5,21,35,55,Davangere,5,6,100:513,22.4,0.5,80-90 cms,Groundnut,,,,,,Chattobanahalli,30581,28058,882,18.19,1327,24138.13,70,48,3360,38272,13556,988
2005,968,0.5,21,35,55,Davangere,7,6,100:514,22.4,0.5,80-90 cms,Groundnut,,,,,,Doddarangavvanahalli,32600,27654,1085,18.16,1280,23244.8,68,48,3264,45245,11434,968
2005,965,0.5,21,35,55,Davangere,5,7,100:515,22.4,0.5,80-90 cms,Groundnut,,,,,,Gollarahatti,33324,28745,774,17.61,1436,25287.96,75,47,3525,35418,10795,965
2005,1113,0.5,21,35,55,Davangere,5,6,100:516,22.4,0.5,80-90 cms,Groundnut,,,,,,Gonivada,31976,30333,1017,16.42,1395,22905.9,61,49,2989,37795,13001,1113
2005,1095,0.5,21,35,55,Davangere,5,6,100:517,22.4,0.5,80-90 cms,Groundnut,,,,,,Hadadi,33424,29450,857,18.24,1330,24259.2,75,45,3375,45482,10360,1095
2005,965,0.5,21,35,55,Davangere,7,8,100:518,22.4,0.5,80-90 cms,Groundnut,,,,,,Hemmanabethur,32597,29981,917,18.48,1218,22508.64,59,51,3009,46403,11355,965
2005,997,0.5,21,35,55,Davangere,5,6,100:519,22.4,0.5,80-90 cms,Groundnut,,,,,,Honnamaradi,30598,30367,913,16.68,1357,22634.76,63,55,3465,40592,11174,997
2005,1191,0.5,21,35,55,Mysore,7,6,100:520,22.4,0.5,80-90 cms,Groundnut,2992,3719554.667,249904,7459,1496,Hemmanahalli,30932,30496,1075,15.68,1253,19647.04,72,49,3528,44982,12993,1191
2005,989,0.5,21,35,55,Mysore,6,7,100:521,22.4,0.5,80-90 cms,Groundnut,,,,,,Kadanahalli,30732,30179,1075,18.19,1365,24829.35,72,55,3960,47843,13139,989
2005,1150,0.5,21,35,55,Mysore,5,7,100:522,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalalavadi,32696,29741,797,18.16,1523,27657.68,69,53,3657,43295,13011,1150
2005,1121,0.5,21,35,55,Mysore,7,6,100:523,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalasthavadi,33558,29607,805,17.61,1200,21132,74,49,3626,36594,11736,1121
2005,1116,0.5,21,35,55,Mysore,6,8,100:524,22.4,0.5,80-90 cms,Groundnut,,,,,,Kallurunaganahalli,28610,30518,1013,16.42,1201,19720.42,64,51,3264,41772,12557,1116
2005,1060,0.5,21,35,55,Mysore,7,8,100:525,22.4,0.5,80-90 cms,Groundnut,,,,,,Kamaravalli,28639,29465,812,18.24,1594,29074.56,71,45,3195,45138,13645,1060
2005,964,0.5,21,35,55,Mysore,6,6,100:526,22.4,0.5,80-90 cms,Groundnut,,,,,,Karakanahalli,31055,29208,934,18.48,1279,23635.92,66,48,3168,46035,12326,964
2005,1097,0.5,21,35,55,Mysore,7,6,100:527,22.4,0.5,80-90 cms,Groundnut,,,,,,Keelanapura,33682,28786,948,16.68,1391,23201.88,74,45,3330,39688,12766,1097
2005,1055,0.5,21,35,55,Belgaum,5,7,100:528,22.4,0.5,80-90 cms,Groundnut,2568,3083740,249786,7205,1284,Athani,33906,29164,1043,15.68,1573,24664.64,58,48,2784,33771,10870,1055
2005,1189,0.5,21,35,55,Belgaum,7,6,100:529,22.4,0.5,80-90 cms,Groundnut,,,,,, Bailhongal,29307,29309,901,18.19,1274,23174.06,62,46,2852,34388,11499,1189
2005,1119,0.5,21,35,55,Belgaum,7,6,100:530,22.4,0.5,80-90 cms,Groundnut,,,,,, Belgaum,30212,29536,890,18.16,1234,22409.44,62,54,3348,39829,13371,1119
2005,1169,0.5,21,35,55,Belgaum,7,8,100:531,22.4,0.5,80-90 cms,Groundnut,,,,,, Chikkodi,30517,28436,875,17.61,1351,23791.11,60,55,3300,46363,13109,1169
2005,1176,0.5,21,35,55,Belgaum,5,6,100:532,22.4,0.5,80-90 cms,Groundnut,,,,,, Gokak,30374,27757,830,16.42,1480,24301.6,68,49,3332,43314,13937,1176
2005,1114,0.5,21,35,55,Belgaum,5,7,100:533,22.4,0.5,80-90 cms,Groundnut,,,,,, Hukkeri,33522,30721,1040,18.24,1429,26064.96,62,51,3162,47249,13659,1114
2005,976,0.5,21,35,55,Belgaum,7,6,100:534,22.4,0.5,80-90 cms,Groundnut,,,,,, Khanapur,29815,29101,867,18.48,1383,25557.84,55,47,2585,34917,13081,976
2005,1159,0.5,21,35,55,Belgaum,6,8,100:535,22.4,0.5,80-90 cms,Groundnut,,,,,, Ramdurg,32133,30172,759,16.68,1596,26621.28,61,47,2867,35783,12306,1159
2005,984,0.5,21,35,55,Chamrajnagar,6,7,100:536,22.4,0.5,80-90 cms,Groundnut,2548,3080107.333,249719,7253,1274,Amachavadi,29664,27805,878,15.68,1206,18910.08,67,50,3350,33349,11292,984
2005,900,0.5,21,35,55,Chamrajnagar,6,6,100:537,22.4,0.5,80-90 cms,Groundnut,,,,,,Ammanapura,31220,29039,846,18.19,1392,25320.48,57,45,2565,44692,13166,900
2005,1061,0.5,21,35,55,Chamrajnagar,6,6,100:538,22.4,0.5,80-90 cms,Groundnut,,,,,,Ankanasettypura,28559,28124,858,18.16,1564,28402.24,72,55,3960,44852,12079,1061
2005,1115,0.5,21,35,55,Chamrajnagar,5,6,100:539,22.4,0.5,80-90 cms,Groundnut,,,,,,Bevinathalapura,33388,29733,1054,17.61,1289,22699.29,69,45,3105,37578,10260,1115
2005,908,0.5,21,35,55,Chamrajnagar,7,8,100:540,22.4,0.5,80-90 cms,Groundnut,,,,,,Bhogapura,32510,28396,958,16.42,1454,23874.68,74,54,3996,41172,12633,908
2005,1194,0.5,21,35,55,Chamrajnagar,7,7,100:541,22.4,0.5,80-90 cms,Groundnut,,,,,,Bokkepura,33620,31345,789,18.24,1468,26776.32,60,47,2820,46647,13188,1194
2005,1125,0.5,21,35,55,Chamrajnagar,6,6,100:542,22.4,0.5,80-90 cms,Groundnut,,,,,,Kadahalli,28912,31403,798,18.48,1400,25872,56,54,3024,47879,13889,1125
2005,1174,0.5,21,35,55,Chamrajnagar,5,8,100:543,22.4,0.5,80-90 cms,Groundnut,,,,,,Kagalavadi,31846,28283,1072,16.68,1439,24002.52,67,54,3618,42315,12293,1174
2005,986,0.5,21,35,55,Udupi,5,7,100:544,22.4,0.5,80-90 cms,Groundnut,3002,3542860.333,253504,7081,1501,Shiroor,30805,30972,844,15.68,1322,20728.96,67,49,3283,43740,12381,986
2005,1122,0.5,21,35,55,Udupi,5,8,100:545,22.4,0.5,80-90 cms,Groundnut,,,,,,Kudi,28515,28927,791,18.19,1227,22319.13,67,54,3618,40702,13582,1122
2005,1100,0.5,21,35,55,Udupi,7,7,100:546,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalthur,33411,28041,1063,18.16,1399,25405.84,63,50,3150,41134,12772,1100
2005,1059,0.5,21,35,55,Udupi,6,8,100:547,22.4,0.5,80-90 cms,Groundnut,,,,,,Shiroor,33900,30673,786,17.61,1561,27489.21,71,54,3834,42051,10645,1059
2005,1140,0.5,21,35,55,Udupi,5,7,100:548,22.4,0.5,80-90 cms,Groundnut,,,,,,Heroor,33190,30649,862,16.42,1585,26025.7,68,47,3196,34678,11986,1140
2005,1161,0.5,21,35,55,Udupi,6,6,100:549,22.4,0.5,80-90 cms,Groundnut,,,,,,Kanajar,32805,27651,881,18.24,1338,24405.12,69,54,3726,41877,12439,1161
2005,922,0.5,21,35,55,Udupi,6,6,100:550,22.4,0.5,80-90 cms,Groundnut,,,,,,Heroor,30767,30749,997,18.48,1465,27073.2,60,45,2700,35826,12077,922
2005,1055,0.5,21,35,55,Udupi,7,7,100:551,22.4,0.5,80-90 cms,Groundnut,,,,,,Kalthur,30111,27833,857,16.68,1249,20833.32,74,45,3330,33417,13732,1055
2006,1193,0.5,21,35,55,Kolar,7,8,100:552,22.4,0.5,80-90 cms,Groundnut,2818,3426688,246201,7296,1409,Abbani,31545,28910,957,15.68,1554,24366.72,72,50,3600,42008,13928,1193
2006,920,0.5,21,35,55,Kolar,7,7,100:553,22.4,0.5,80-90 cms,Groundnut,,,,,,Achatnahalli,30283,29806,997,18.19,1413,25702.47,58,45,2610,42173,10837,920
2006,1184,0.5,21,35,55,Kolar,6,6,100:554,22.4,0.5,80-90 cms,Groundnut,,,,,,Adikethota,32427,28752,1076,18.16,1473,26749.68,73,46,3358,42687,13235,1184
2006,1112,0.5,21,35,55,Kolar,6,6,100:555,22.4,0.5,80-90 cms,Groundnut,,,,,,Agnihalli,30635,30858,860,17.61,1244,21906.84,65,51,3315,42639,10480,1112
2006,937,0.5,21,35,55,Kolar,7,6,100:556,22.4,0.5,80-90 cms,Groundnut,,,,,,Agrahara Somarasanahalli,31565,29454,814,16.42,1225,20114.5,65,51,3315,47061,11665,937
